"site","site_type","year","wshed","concent","body","Alkalinity","Aluminum","AmmoniaN","Antimony","Arsenic","Barium","Beryllium","Bicarbonate","Boron","Cadmium","Calcium","Carbonate","Chloride","Chromium","Cobalt","Conductivity","Copper","Fluoride","Hardness","Hydroxide","Iron","Lead","Magnesium","Manganese","Mercury","Molybdenum","Nickel","NitrateN","NitriteN","Orthophosphate","pH","Phosphorus","Potassium","Selenium","Silicon","Silver","Sodium","Strontium","TDS","TKN","TOC","TSS","Turbidity","Uranium","Vanadium","Zinc","easting","northing","row_ind"
"Grizzly",FALSE,"1997","koala",0,"lake",3,0.0536666666666667,0.0116666666666667,2.5e-05,1e-04,0.00416666666666667,0.00025,NA,0.001,2.5e-05,0.716666666666667,NA,0.333333333333333,0.00025,5e-05,11,0.00123333333333333,0.0633333333333333,4.25333333333333,NA,0.0216666666666667,3.66666666666667e-05,0.412333333333333,0.00314666666666667,5e-06,2.5e-05,0.000733333333333333,0.021,0.000666666666666667,5e-04,6.33,0.00333333333333333,1,5e-04,NA,5e-06,1,0.00703333333333333,5,NA,NA,1.66666666666667,NA,7.33333333333333e-05,5e-04,0.000666666666666667,521084,7177781,50
"Grizzly",FALSE,"1998","koala",0,"lake",NA,0.0295,0.00991666666666667,0.000146666666666667,0.000113333333333333,0.00419,1e-04,NA,0.00125,2.5e-05,NA,NA,NA,0.000518333333333333,5e-05,14.1916666666667,0.00130833333333333,NA,4,NA,0.00345833333333333,2.5e-05,0.439333333333333,0.00146666666666667,1e-05,3e-05,0.0007225,0.016,NA,0.000666666666666667,6.54333333333333,0.00308333333333333,NA,5.41666666666667e-05,NA,5e-05,NA,NA,NA,NA,NA,1.75,0.45,6.75e-05,2.5e-05,4e-04,521084,7177781,51
"Grizzly",FALSE,"1999","koala",0,"lake",2.5,NA,0.00758333333333333,NA,NA,NA,NA,5,NA,NA,NA,2.5,0.5,NA,NA,13.2833333333333,NA,NA,3,2.5,NA,NA,NA,NA,NA,NA,NA,0.00883333333333333,0.003,5e-04,6.35,0.0025,NA,NA,NA,NA,NA,NA,3,0.0683333333333333,NA,1.5,0.148333333333333,NA,NA,NA,521084,7177781,52
"Grizzly",FALSE,"2000","koala",0,"lake",3.375,0.038425,0.01475,8.5e-05,0.00011,0.004195,1e-04,5.75,5e-04,2.5e-05,0.677,2.5,0.5,0.0002175,5e-05,15.575,0.00135,NA,3.5,2.5,0.01775,3.375e-05,0.45225,0.00435,1e-05,3e-05,0.0007725,0.017,0.001,5e-04,6.4,0.00125,0.43475,5e-05,NA,5e-05,0.37975,0.006925,4.25,0.1375,NA,1.5,0.275,7.25e-05,4e-05,4e-04,521084,7177781,53
"Grizzly",FALSE,"2001","koala",0,"lake",7.25,0.048875,0.023,0.00025,2.875e-05,0.00322,1e-04,9,0.00225,2.5e-05,0.68425,2.5,0.5,0.000895,5e-05,13.95,0.001175,NA,4,2.5,0.003125,2.5e-05,0.63925,0.003575,3e-05,3e-05,0.0006225,0.03,0.0085,NA,6.4,0.00475,0.53125,5e-05,0.725,5e-05,0.538,0.0051,8.25,0.0375,NA,1.5,0.15,7e-05,0.000285,4e-04,521084,7177781,54
"Grizzly",FALSE,"2002","koala",0,"lake",7,0.03445,0.0025,0.0003325,0.000135,0.0043775,1e-04,9,0.001,2.5e-05,0.7665,2.5,0.5,0.000145,5e-05,15.075,0.001475,NA,4,2.5,0.015,3.625e-05,0.5155,0.004175,1e-05,3e-05,0.0008475,0.003,0.001,5e-04,6.625,0.003,0.4835,5e-05,0.575,5e-05,0.43225,0.007375,8,0.2,NA,1.5,0.05,7.25e-05,5.5e-05,0.000525,521084,7177781,55
"Grizzly",FALSE,"2003","koala",0,"lake",2.5,0.0326,0.0025,0.000176666666666667,0.000116666666666667,0.00416333333333333,1e-04,2.5,0.001,2.5e-05,0.730666666666667,2.5,0.5,3e-05,5e-05,13.0666666666667,0.00133333333333333,NA,4.66666666666667,2.5,0.0163333333333333,2.5e-05,0.521333333333333,0.00356666666666667,1e-05,3e-05,0.000816666666666667,0.003,0.001,5e-04,6.8,0.00166666666666667,0.460333333333333,5e-05,0.533333333333333,5e-05,0.435,0.0067,4,0.0766666666666667,NA,1.5,0.193333333333333,6.33333333333333e-05,2.5e-05,0.000533333333333333,521084,7177781,56
"Grizzly",FALSE,"2004","koala",0,"lake",2.75,0.03265,0.0059,5e-05,0.000129,0.004655,1e-04,2.75,0.00075,2.5e-05,0.814,0.5,0.25,5e-05,5e-05,12.8,0.001335,0.01,4.18,0.5,0.0085,2.5e-05,0.521,0.003645,1e-05,2.5e-05,0.000885,0.0122,5e-04,5e-04,6.435,0.00225,0.5145,5e-05,0.47,5e-05,0.4555,0.007495,8.65,0.17,2.88,1.5,0.56,6.5e-05,3.95e-05,0.0016,521084,7177781,57
"Grizzly",FALSE,"2005","koala",0,"lake",3.2,0.03455,0.0066,5e-05,0.0001265,0.00446,1e-04,3.2,8e-04,2.5e-05,0.829,1,0.25,0.000195,5e-05,13.2,0.001325,0.01,4.275,1,0.009,5.85e-05,0.535,0.003375,1e-05,2.5e-05,0.00086,0.00945,5e-04,5e-04,6.5,0.00265,0.503,5e-05,0.43,5e-05,0.453,0.00745,5.9,0.175,2.945,1.5,0.465,6.65e-05,2.5e-05,5e-04,521084,7177781,58
"Grizzly",FALSE,"2006","koala",0,"lake",3.55,0.03875,0.00475,5e-05,0.0001085,0.00478,1e-04,3.55,0.00085,2.5e-05,0.7795,1,0.25,5e-05,5e-05,13.75,0.00133,0.01,4.19,1,0.028,2.5e-05,0.544,0.003955,1e-05,2.5e-05,0.00087,0.00665,5e-04,5e-04,6.635,0.00475,0.496,5e-05,0.4335,5e-05,0.4295,0.00705,6.05,0.1125,4.25,1.5,0.425,6.4e-05,2.5e-05,5e-04,521084,7177781,59
"Grizzly",FALSE,"2007","koala",0,"lake",2.48333333333333,0.0375166666666667,0.00658333333333333,5e-05,0.00012,0.004215,1e-04,2.48333333333333,0.000683333333333333,2.5e-05,0.842833333333333,1,0.25,7.33333333333333e-05,5e-05,13,0.00145833333333333,NA,4.295,1,0.016,0.00101366666666667,0.531333333333333,0.00453333333333333,1e-05,2.5e-05,0.00095,0.00836666666666667,5e-04,5e-04,6.62666666666667,0.00396666666666667,0.520333333333333,5e-05,0.401333333333333,5e-05,0.459833333333333,0.00718333333333333,8.96666666666667,0.1095,3.405,1.5,0.568333333333333,6.2e-05,2.5e-05,NA,521084,7177781,60
"Grizzly",FALSE,"2008","koala",0,"lake",3.01666666666667,0.0481333333333333,0.01315,5e-05,0.000108,0.00440833333333333,1e-04,3.01666666666667,0.00108333333333333,2.5e-05,0.796,1,0.25,0.000353333333333333,5e-05,11.8833333333333,0.001495,NA,4.215,1,0.011,7.08333333333333e-05,0.5405,0.003115,1e-05,2.5e-05,0.000866666666666667,0.0025,5e-04,0.000583333333333333,6.46666666666667,0.00456666666666667,0.491666666666667,0.000721666666666667,0.3335,5e-05,0.417,0.00713166666666667,8.73333333333333,0.025,2.84666666666667,1.5,0.365,6.33333333333333e-05,2.5e-05,0.000916666666666667,521084,7177781,61
"Grizzly",FALSE,"2009","koala",0,"lake",3.6,0.0459333333333333,0.00576666666666667,5e-05,0.000115833333333333,0.00453833333333333,1e-04,3.6,6e-04,5e-06,0.9405,1,0.25,0.00015,5e-05,13.5333333333333,0.00146166666666667,NA,5.1,1,0.0153333333333333,0.000759333333333333,0.668166666666667,0.00464666666666667,1e-05,5.51666666666667e-05,0.000996666666666667,0.00958333333333333,5e-04,5e-04,6.55333333333333,0.00218333333333333,0.607666666666667,0.000105,0.464,5e-05,0.556833333333333,0.00803333333333333,9.78333333333333,0.109666666666667,3.14666666666667,1.5,1.10666666666667,6.48333333333333e-05,7.36666666666667e-05,0.000733333333333333,521084,7177781,62
"Grizzly",FALSE,"2010","koala",0,"lake",3.21666666666667,0.0400166666666667,0.0103666666666667,5e-05,0.000125833333333333,0.00438833333333333,1e-04,3.21666666666667,0.00233333333333333,0.000229166666666667,0.837333333333333,1,0.25,0.000166666666666667,5e-05,12.5666666666667,0.00141833333333333,NA,4.53833333333333,1,0.0178333333333333,9.1e-05,0.594166666666667,0.00684,1e-05,2.5e-05,0.000941666666666667,0.00628333333333333,5e-04,5e-04,6.635,0.00426666666666667,0.526833333333333,9.16666666666667e-05,0.471166666666667,5e-05,0.441833333333333,0.007415,9.35,0.0478333333333333,3.32833333333333,1.5,0.346666666666667,6.45e-05,0.0002125,0.000616666666666667,521084,7177781,63
"Grizzly",FALSE,"2011","koala",0,"lake",2.98333333333333,0.0344166666666667,0.0129333333333333,5e-05,0.000146166666666667,0.00443833333333333,5e-06,2.98333333333333,0.0057,2.3e-05,0.845166666666667,1,0.401666666666667,0.00036,5e-05,14.55,0.00175666666666667,NA,4.68833333333333,1,0.0161666666666667,1.85e-05,0.625833333333333,0.00464166666666667,1e-05,2.5e-05,0.00101266666666667,0.0069,5e-04,5e-04,6.59333333333333,0.00311666666666667,0.556666666666667,2e-05,0.4945,5e-06,0.486333333333333,0.00738333333333333,10.0833333333333,0.127666666666667,3.63333333333333,1.5,0.395,5.98333333333333e-05,3.6e-05,0.00315,521084,7177781,64
"Grizzly",FALSE,"2012","koala",0,"lake",3.71666666666667,0.0355666666666667,0.00575,5e-05,0.000132333333333333,0.00385166666666667,6e-06,3.71666666666667,0.0025,5e-06,0.818666666666667,1,0.25,0.000138333333333333,5e-05,12.5166666666667,0.00139833333333333,NA,4.55,1,0.0136666666666667,2.18333333333333e-05,0.608666666666667,0.004405,1e-05,2.5e-05,0.000948833333333333,0.00811666666666667,5e-04,5e-04,6.89666666666667,0.00321666666666667,0.529,2e-05,0.637,5e-06,0.479833333333333,0.00709666666666667,10.4333333333333,0.158,3.79333333333333,1.5,0.435,6.95e-05,7.05e-05,0.00106666666666667,521084,7177781,65
"Grizzly",FALSE,"2013","koala",0,"lake",3.46666666666667,0.0385833333333333,0.00456666666666667,5e-05,0.000132833333333333,0.00394666666666667,1.16666666666667e-05,3.46666666666667,0.0025,5e-06,0.833333333333333,1,0.25,0.000168333333333333,5e-05,13.8166666666667,0.00186666666666667,NA,4.63833333333333,1,0.0138333333333333,1.51666666666667e-05,0.6215,0.00397666666666667,5e-06,2.5e-05,0.00110233333333333,0.00908333333333333,5e-04,0.00133333333333333,6.78,0.00301666666666667,0.571666666666667,2e-05,0.627166666666667,5e-06,0.516166666666667,0.00722,10.4,0.154,3.72833333333333,1.5,0.781666666666667,6.85e-05,6e-05,0.00155,521084,7177781,66
"Grizzly",FALSE,"2014","koala",0,"lake",3.875,0.0308,0.01035,5e-05,9.65e-05,0.003825,5e-06,3.875,0.0025,5e-06,0.849,1,0.25,9.75e-05,5e-05,15.6,0.001325,NA,4.7225,1,0.01,5e-06,0.632,0.00332,5e-06,2.5e-05,0.00084375,0.003925,5e-04,5e-04,7.675,0.00355,0.54875,2e-05,0.58575,5e-06,0.49825,0.0073775,10.275,0.149,3.3525,2.025,0.42,6.8e-05,2.5e-05,0.000675,521084,7177781,67
"Grizzly",FALSE,"2015","koala",0,"lake",3.725,0.034225,0.00455,5e-05,0.000117,0.00382,5e-06,3.725,0.0025,5e-06,0.867,0.5,0.25,0.000125,5e-05,14.925,0.0014225,0.01,4.99,0.5,0.0095,5e-06,0.68625,0.0033425,2.5e-06,2.5e-05,0.00086475,0.0117,5e-04,5e-04,6.6725,0.002775,0.61175,2e-05,0.53475,5e-06,0.52625,0.0073825,10.3,0.13875,3.3225,1.5,0.2175,6.3e-05,5.2e-05,0.000625,521084,7177781,68
"Grizzly",FALSE,"2016","koala",0,"lake",3.45,0.03845,0.004875,5e-05,0.00011925,0.003925,5e-06,3.45,0.0025,5e-06,0.89175,0.5,0.25,9.25e-05,5e-05,15.025,0.0014225,0.01,5.14,0.5,0.0135,5e-06,0.707,0.00268,2.5e-06,3.3e-05,0.000847,0.011875,5e-04,5e-04,6.5275,0.002275,0.60325,2e-05,0.61375,5e-06,0.5785,0.00787,10.575,0.141,3.6075,1.5,0.2275,7.225e-05,2.5e-05,0.000925,521084,7177781,69
"Grizzly",FALSE,"2017","koala",0,"lake",3.5,0.039075,0.006275,1e-05,0.00012525,0.0045375,5e-06,3.5,0.0025,2.5e-06,0.863,0.5,0.25,0.000125,4.16e-05,14.65,0.0014975,0.01725,5.0425,0.5,0.011575,8.75e-06,0.7005,0.0027525,2.5e-06,2.5e-05,0.001061,0.01115,5e-04,5e-04,6.7675,0.003175,0.62275,2e-05,0.6255,2.5e-06,0.5595,0.0072725,10.7,0.153,3.585,1.5,0.25,6.18e-05,5e-05,0.0009875,521084,7177781,70
"Grizzly",FALSE,"2018","koala",0,"lake",3.9,0.0336,0.0025,1e-05,0.0001185,0.0039925,5e-06,3.9,0.0025,2.5e-06,0.93125,0.5,0.25,9.75e-05,4.36e-05,15.85,0.0013775,0.01725,5.0875,0.5,0.015675,5e-06,0.671,0.0045025,2.5e-06,2.5e-05,0.00095225,0.010225,5e-04,0.001,6.7575,0.00375,0.5665,2e-05,0.519,2.5e-06,0.53625,0.007915,10.775,0.17625,3.335,1.5,0.305,6.4625e-05,3.15e-05,0.0006975,521084,7177781,71
"Grizzly",FALSE,"2019","koala",0,"lake",3.775,0.0361,0.00935,1e-05,0.00013775,0.00397,2.5e-06,3.775,0.0025,2.5e-06,0.9285,0.5,0.25,0.000135,3.59e-05,16.8,0.0014275,0.01975,5.3425,0.5,0.0137,5e-06,0.73475,0.00242,2.5e-06,2.5e-05,0.000946,0.008175,5e-04,5e-04,6.8325,0.0013,0.60525,2e-05,0.57225,2.5e-06,0.558,0.00787,10.925,0.10875,4.5075,1.5,0.1825,7.085e-05,5.775e-05,0.0004675,521084,7177781,72
"Grizzly",FALSE,"2020","koala",0,"lake",3.235,0.060575,0.0155,1e-05,0.00013125,0.0045725,5e-06,3.233793,0.0025,2.5e-06,1.0465,0.25,0.7875,0.00019775,6.44e-05,15.725,0.0017175,0.02125,5.8675,0.25,0.027175,1.7975e-05,0.78975,0.003085,9.5e-07,2.5e-05,0.00107975,0.011725,0.0018,5e-04,6.685,0.0022,0.631,2e-05,0.77475,2.5e-06,0.60625,0.00808,8.275,0.175,3.625,1.7,0.1525,8.2475e-05,7.35e-05,0.001475,521084,7177781,73
"Horseshoe",FALSE,"2001","horseshoe",10,"lake",2.5,0.008325,0.0025,0.000215,1.5e-05,0.00173,1e-04,4.9212,5e-04,2.5e-05,0.59975,4.17,0.5,3e-05,5e-05,13.225,3e-04,NA,3,7.35,0.056,2.5e-05,0.4615,0.005075,1e-05,3e-05,0.0002525,0.00625,0.00125,0.002375,6.525,0.006875,0.42025,5e-05,0.175,5e-05,0.50875,0.004525,3,0.43,NA,1.5,0.275,2.5e-05,2.5e-05,4e-04,NA,NA,74
"Horseshoe",FALSE,"2002","horseshoe",10,"lake",7,0.013325,0.0025,0.00014,0.0002025,0.00194,1e-04,7.3818,0.001,2.5e-05,0.67475,4.17,0.5,3e-05,5e-05,16.625,0.000725,NA,4,7.35,0.103,0.0002425,0.56325,0.00375,1e-05,3e-05,0.000335,0.003,0.001,0.002,6.575,0.007,0.458,5e-05,0.2,5e-05,0.675,0.0054,8,0.345,NA,1.5,0.1625,9.5e-05,2.5e-05,4e-04,NA,NA,75
"Horseshoe",FALSE,"2016","horseshoe",10,"lake",5.275,0.01105,0.0025,5e-05,0.0002595,0.0020225,5e-06,5.275,0.0025,5e-06,0.9095,0.5,0.25,5e-05,5e-05,16.725,0.0006625,0.027,5.53,0.5,0.13975,1.075e-05,0.79175,0.0067,2.5e-06,2.5e-05,0.00045325,0.0025,5e-04,5e-04,6.6525,0.00505,0.5855,2e-05,0.20525,5e-06,0.85775,0.006605,12.25,0.266,4.5175,1.9,0.6375,8.175e-05,2.5e-05,5e-04,NA,NA,76
"Horseshoe",FALSE,"2018","horseshoe",10,"lake",6.5,0.011,0.0025,1.375e-05,0.000244,0.002265,5e-06,6.5,0.0025,2.5e-06,1.075,0.5,0.52,5e-05,7.4775e-05,20.95,0.00061,0.03,6.4925,0.5,0.11,1.3e-05,0.92525,0.009935,2.5e-06,2.5e-05,0.000496,0.0015,5e-04,7e-04,7.0775,0.00785,0.7655,2e-05,0.14325,2.5e-06,1.0675,0.0079425,14.875,0.25825,4.5075,1.5,0.7175,0.00010375,2.5e-05,0.00025,NA,NA,77
"Horseshoe",FALSE,"2019","horseshoe",10,"lake",6.4,0.01615,0.0025,1e-05,0.00025575,0.002375,2.5e-06,6.4,0.0025,2.5e-06,1.0975,0.5,0.635,5e-05,7.455e-05,21.975,0.000671,0.0385,6.91,0.5,0.1135,5e-06,1.01,0.008205,2.5e-06,3.15e-05,0.000465,0.002925,5e-04,5e-04,7.0425,0.010875,0.88275,2e-05,0.101,2.5e-06,1.15,0.0078875,14.275,0.39175,5.135,2.575,0.875,0.000143,3.125e-05,0.00025,NA,NA,78
"Horseshoe",FALSE,"2020","horseshoe",10,"lake",4.8875,0.022375,0.0064,1e-05,0.0002545,0.002765,5e-06,4.886954,0.0025,2.5e-06,1.11,0.25,1.0575,9.9e-05,6.245e-05,19.65,0.0007895,0.0285,6.815,0.25,0.14775,1.26e-05,0.9825,0.0083825,9.5e-07,3.15e-05,0.00066225,0.001,0.00245,5e-04,6.4275,0.005775,0.68075,2e-05,0.22625,2.5e-06,1.0675,0.0082275,9.525,0.255,4.45,1.425,0.4025,0.00018775,3.875e-05,0.0007175,NA,NA,79
"Horseshoe",FALSE,"2021","horseshoe",10,"lake",4.55,0.016,0.009725,1e-05,0.0002375,0.00216,5e-06,4.5475,0.0025,2.5e-06,1.1575,0.25,0.9125,7.45e-05,9.615e-05,21.5,0.00066725,0.027,6.785,0.25,0.1765,1.3e-05,0.94725,0.012235,1.475e-06,2.5e-05,0.0005715,0.001725,5e-04,5e-04,6.265,0.0079,0.69625,2e-05,0.09025,2.5e-06,0.89875,0.0073175,9.625,0.3175,5.125,0.625,0.9425,0.00010365,5.825e-05,0.002995,NA,NA,80
"HWL2",FALSE,"2016","horseshoe",10,"lake",3.375,0.022475,0.0025,5e-05,0.000208,0.0022175,9e-06,3.375,0.0025,5e-06,0.82075,0.5,0.25,5e-05,5e-05,13.2,0.0006775,0.023,4.3775,0.5,0.039,9.375e-05,0.566,0.0044925,2.5e-06,2.5e-05,0.000523,0.0025,5e-04,5e-04,6.505,0.003425,0.465,2e-05,0.27925,5e-06,0.63075,0.0056775,10.15,0.206,4.22,1.875,0.3725,8.275e-05,2.5e-05,0.000725,NA,NA,81
"HWL2",FALSE,"2017","horseshoe",10,"lake",3.375,0.0219,0.0025,1e-05,0.00020875,0.002225,5e-06,3.375,0.0025,2.5e-06,0.78475,0.5,0.345,0.00014,5.855e-05,13.225,0.0007125,0.024,4.7175,0.5,0.043175,5e-06,0.67025,0.0049925,2.5e-06,2.5e-05,0.00057425,0.0015,5e-04,5e-04,6.6875,0.004025,0.46525,2e-05,0.26125,2.5e-06,0.7215,0.006035,11.125,0.21575,4.535,1.5,0.3925,7.0525e-05,2.5e-05,0.0005475,NA,NA,82
"HWL2",FALSE,"2018","horseshoe",10,"lake",4.175,0.022075,0.0025,1e-05,0.000203,0.0024875,5e-06,4.175,0.0025,2.5e-06,0.84625,0.5,0.25,5e-05,4.71e-05,15.375,0.0006875,0.02625,4.895,0.5,0.036325,1.15e-05,0.6755,0.0043575,2.5e-06,2.5e-05,0.00041475,0.0015,5e-04,5e-04,6.855,0.005575,0.50175,2e-05,0.171,2.5e-06,0.739,0.0061775,11.7,0.19525,4.44,1.5,0.5575,7.4825e-05,2.5e-05,0.00025,NA,NA,83
"HWL2",FALSE,"2019","horseshoe",10,"lake",3.85,0.024325,0.0025,1e-05,0.0001945,0.0023925,2.5e-06,3.85,0.0025,2.5e-06,0.82325,0.5,0.25,5e-05,3.6575e-05,16.525,0.00065125,0.029,4.91,0.5,0.0314,5e-06,0.69275,0.003505,2.5e-06,2.5e-05,0.00044525,0.0015,5e-04,5e-04,6.77,0.004775,0.55625,2e-05,0.19625,2.5e-06,0.76575,0.0062375,10.7,0.194,4.7125,1.5,0.5675,8.4925e-05,2.5e-05,0.0003125,NA,NA,84
"HWL2",FALSE,"2020","horseshoe",10,"lake",1.935,0.040025,0.0085,1e-05,0.000149,0.0024475,5e-06,1.930772,0.0025,2.5e-06,0.707,0.25,0.84,0.00012475,6.7325e-05,13.525,0.00068475,0.0275,4.0975,0.25,0.069575,5.05e-06,0.567,0.0062725,9.5e-07,3.8e-05,0.00058425,0.001,0.00135,5e-04,5.995,0.0031,0.40775,2e-05,0.249,2.5e-06,0.672,0.005155,5.875,0.1925,3.675,1.275,0.3475,9.2125e-05,5.9e-05,7e-04,NA,NA,85
"HWL2",FALSE,"2021","horseshoe",10,"lake",2.64,0.03125,0.0025,1e-05,0.000155,0.0021,5e-06,2.64,0.0025,4.5e-06,0.7265,0.25,0.83,9.15e-05,7.07e-05,12.2,0.0006555,0.024,3.87,0.25,0.06195,5.95e-06,0.5,0.00836,9.5e-07,3.75e-05,0.00054,0.001,5e-04,5e-04,6.085,0.00395,0.4855,2e-05,0.158,2.5e-06,0.571,0.00488,5.9,0.1855,3.8,0.5,0.435,7.81e-05,6.2e-05,0.00183,NA,NA,86
"Kodiak",FALSE,"1994","koala",0,"lake",5.02,0.0267333333333333,0.00726666666666667,5e-05,9e-05,0.005,0.0015,5.01333333333333,0.025,6.33333333333333e-05,1.15666666666667,0.5,0.853333333333333,5e-04,5e-04,17.08,0.001,NA,6.17266666666667,NA,0.036,0.00143333333333333,0.819133333333333,0.0025,2.66666666666667e-05,6e-04,0.00103333333333333,0.0025,0.000833333333333333,0.00473333333333333,6.488,0.0126666666666667,NA,0.00025,NA,6.66666666666667e-06,NA,NA,11.0666666666667,NA,NA,3.63333333333333,1.148,4.4e-05,0.0025,0.001,518316,7175537,87
"Kodiak",FALSE,"1995","koala",0,"lake",6.3,0.0912,0.046,5e-05,1e-04,0.005,0.0015,6.3,0.025,1e-04,1.52,NA,1.38,5e-04,5e-04,23.06,0.0016,NA,7.726,NA,0.108,0.0023,0.967,0.0025,2.5e-05,5e-04,0.0018,0.042,0.002,9e-04,6.654,0.0102,NA,0.00025,NA,5e-06,NA,NA,13.2,NA,NA,1.2,1.59,0.000126,0.0025,0.0026,518316,7175537,88
"Kodiak",FALSE,"1996","koala",0,"lake",5.71111111111111,0.0397777777777778,0.0425555555555556,2.5e-05,0.000395555555555556,0.00791222222222222,0.00025,NA,0.002,2.5e-05,1.34777777777778,NA,0.922222222222222,0.000211111111111111,0.000255555555555556,20.8777777777778,0.00145555555555556,NA,7.07333333333333,NA,0.246666666666667,4.11111111111111e-05,0.92,0.0181188888888889,NA,0.00012,0.0011,0.00377777777777778,0.00133333333333333,0.00233333333333333,6.52888888888889,0.00955555555555555,1,5e-04,NA,5e-06,1,0.0142,20,NA,NA,3.11111111111111,1.18888888888889,7.55555555555556e-05,0.000127777777777778,0.00155555555555556,518316,7175537,89
"Kodiak",FALSE,"1997","koala",0,"lake",162.8,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,24.8,NA,NA,6.924,NA,NA,NA,NA,NA,NA,NA,NA,0.0246,0.0017,5e-04,6.456,0.0124,NA,NA,0.0062,NA,NA,NA,13.8,0.372,NA,3.8,NA,NA,NA,NA,518316,7175537,90
"Kodiak",FALSE,"1998","koala",0,"lake",NA,NA,0.00939583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001875,NA,0.0284583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518316,7175537,91
"Kodiak",FALSE,"1999","koala",0,"lake",4.2,NA,7e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,15.8,NA,NA,5.348,NA,NA,NA,NA,NA,NA,NA,NA,5e-04,5e-04,5e-04,6.722,0.0112,NA,NA,NA,NA,NA,NA,16,0.406,NA,2.1,1.26,NA,NA,NA,518316,7175537,92
"Kodiak",FALSE,"2000","koala",0,"lake",4,0.035975,5e-04,0.0001125,0.0001325,0.0050725,1e-04,NA,0.001,2.5e-05,0.88975,NA,0.25,0.0004075,5e-05,14.25,0.001825,NA,4.1,NA,0.0905,2.5e-05,0.6295,0.0055,5e-05,0.0001575,0.000955,5e-04,0.001,5e-04,7.05,0.0095,0.657,5e-05,0.001,5e-05,0.461,0.008075,5,0.245,NA,1.5,1.7,0.0001125,0.00024,0.0014,518316,7175537,93
"Kodiak",FALSE,"2001","koala",0,"lake",NA,0.03064,NA,0.001266,0.000188,0.01239,1e-04,NA,5e-04,2.5e-05,2.664,NA,NA,0.000136,5e-05,NA,0.0027,NA,NA,NA,0.0454,0.000118,1.7378,0.00526,1e-05,0.002588,0.000864,NA,NA,NA,NA,NA,1.341,5e-05,NA,5e-05,0.7994,0.0227,NA,NA,NA,NA,NA,7.8e-05,8e-05,0.00178,518316,7175537,94
"Kodiak",FALSE,"2002","koala",0,"lake",8.25,0.031925,0.0025,0.000285,0.0002875,0.007565,1e-04,10.25,0.002,2.5e-05,1.41,2.5,0.5,0.00015,1e-04,27.5,0.0018,NA,7.25,2.5,0.096,5.75e-05,0.9345,0.007,1e-05,0.0001875,0.00131,0.003,0.001,0.000625,6.975,0.0105,0.92825,5e-05,0.1,5e-05,0.70775,0.012125,12.25,0.4375,NA,3.625,0.4,8.75e-05,0.0001025,0.00145,518316,7175537,95
"Kodiak",FALSE,"2003","koala",0,"lake",3.75,0.0258,0.0025,0.00018,0.00026,0.0072,1e-04,6,0.002,2.5e-05,1.31,2.5,0.5,3e-05,5e-05,22.2,0.0016,NA,8,2.5,0.0735,2.5e-05,0.931,0.0054,1e-05,0.00015,0.00133,0.003,0.001,5e-04,7.1,0.009,0.857,5e-05,0.1,5e-05,0.67,0.011,7.5,0.21,NA,1.5,0.59,8e-05,7e-05,0.0013,518316,7175537,96
"Kodiak",FALSE,"2004","koala",0,"lake",6.55,0.01735,0.0107,5e-05,0.0002275,0.00672,1e-04,6.55,0.00075,2.5e-05,1.415,0.5,0.57,0.00025,5e-05,23.8,0.001445,0.0215,7.445,0.5,0.0355,6e-05,0.95,0.00284,1e-05,0.000113,0.001095,0.0025,5e-04,5e-04,7.025,0.0063,0.916,5e-05,0.025,5e-05,0.7005,0.01175,15.9,0.2865,3.84,1.5,0.555,5.45e-05,4.2e-05,0.00445,518316,7175537,97
"Kodiak",FALSE,"2005","koala",0,"lake",4.75,0.02955,0.01,5e-05,0.0002265,0.007055,1e-04,4.75,0.0014,2.5e-05,1.495,1,0.53,0.00022,5e-05,21.85,0.00154,0.021,7.515,1,0.04,2.5e-05,0.9175,0.00221,1e-05,0.0001205,0.00125,0.0025,5e-04,5e-04,6.735,0.00415,0.915,5e-05,0.0605,5e-05,0.693,0.0118,10.25,0.235,4.23,1.5,0.795,6.7e-05,9.75e-05,0.0017,518316,7175537,98
"Kodiak",FALSE,"2006","koala",0,"lake",4.6,0.038,0.0103333333333333,5e-05,0.000262333333333333,0.00788,1e-04,4.6,0.00156666666666667,2.5e-05,1.58333333333333,1,1.15666666666667,0.00016,5e-05,22.7666666666667,0.00220333333333333,NA,8.25,1,0.0596666666666667,7.93333333333333e-05,1.04,0.00349666666666667,1e-05,0.000127,0.0016,0.0025,5e-04,5e-04,6.92666666666667,0.00656666666666667,0.952666666666667,5e-05,0.218666666666667,5e-05,0.789333333333333,0.0131,11.7,0.236666666666667,5.93333333333333,1.5,1.01333333333333,9.13333333333333e-05,8.5e-05,0.00293333333333333,518316,7175537,99
